#seq_id	start_pos	end_pos	seq_len	action	div	agg_cont_cov	top_tax_name	sample
ctg13697	1	10048	10048	EXCLUDE	fung:ascomycetes	98	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg21974	1	66557	66557	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas muyukensis	Quesada_SQIIe_SC1982
ctg15195	1	12041	12041	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg22416	1	101198	101198	EXCLUDE	prok:g-proteobacteria	100	Acinetobacter soli	Quesada_SQIIe_SC1982
ctg8629	1	7591	7591	EXCLUDE	fung:ascomycetes	98	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg14761	1	12860	12860	EXCLUDE	prok:a-proteobacteria	100	Phenylobacterium kunshanense	Quesada_SQIIe_SC1982
ctg22591	1	118900	118900	EXCLUDE	prok:a-proteobacteria	97	Novosphingobium resinovorum	Quesada_SQIIe_SC1982
ctg13785	1	10055	10055	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg21949	1	59999	59999	EXCLUDE	prok:a-proteobacteria	100	Shinella lacus	Quesada_SQIIe_SC1982
ctg21145	1	48214	48214	EXCLUDE	prok:b-proteobacteria	95	Alicycliphilus sp. UBA7619	Quesada_SQIIe_SC1982
ctg9783	1	5627	5627	EXCLUDE	prok:a-proteobacteria	37	Aureimonas populi	Quesada_SQIIe_SC1982
ctg19514	1	23979	23979	EXCLUDE	prok:high GC Gram+	92	Agrococcus jejuensis	Quesada_SQIIe_SC1982
ctg15391	1	11113	11113	EXCLUDE	prok:a-proteobacteria	100	Novosphingobium resinovorum	Quesada_SQIIe_SC1982
ctg14587	1	10039	10039	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg10279	1	5135	5135	EXCLUDE	prok:a-proteobacteria	100	Shinella yambaruensis	Quesada_SQIIe_SC1982
ctg15350	1	9758	9758	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg14469	1	13223	13223	EXCLUDE	prok:CFB group bacteria	100	Siphonobacter curvatus	Quesada_SQIIe_SC1982
ctg12915	1	6950	6950	EXCLUDE	prok:high GC Gram+	94	Rhodococcus yunnanensis	Quesada_SQIIe_SC1982
ctg12933	1	9499	9499	EXCLUDE	prok:high GC Gram+	100	Microbacterium testaceum	Quesada_SQIIe_SC1982
ctg19607	1	30180	30180	EXCLUDE	prok:g-proteobacteria	95	Solimonas fluminis	Quesada_SQIIe_SC1982
ctg13005	1	8946	8946	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg13036	1	8059	8059	EXCLUDE	prok:a-proteobacteria	59	Rhizobium etli	Quesada_SQIIe_SC1982
ctg19687	1	32445	32445	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas xantholysinigenes	Quesada_SQIIe_SC1982
ctg15117	1	14107	14107	EXCLUDE	prok:b-proteobacteria	97	Acidovorax avenae	Quesada_SQIIe_SC1982
ctg10013	1	8237	8237	EXCLUDE	prok:b-proteobacteria	100	Pigmentiphaga kullae	Quesada_SQIIe_SC1982
ctg22074	1	67036	67036	EXCLUDE	prok:b-proteobacteria	91	Pseudorhodoferax aquiterrae	Quesada_SQIIe_SC1982
ctg13728	1	8596	8596	EXCLUDE	prok:b-proteobacteria	100	Mitsuaria chitosanitabida	Quesada_SQIIe_SC1982
ctg19850	1	31490	31490	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas rhodesiae	Quesada_SQIIe_SC1982
ctg15411	1	9592	9592	EXCLUDE	prok:high GC Gram+	100	Pseudoclavibacter helvolus	Quesada_SQIIe_SC1982
ctg13893	1	8999	8999	EXCLUDE	prok:high GC Gram+	100	Herbiconiux moechotypicola	Quesada_SQIIe_SC1982
ctg19077	1	23719	23719	EXCLUDE	prok:b-proteobacteria	98	Pigmentiphaga humi	Quesada_SQIIe_SC1982
ctg21276	1	44471	44471	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg20973	1	46132	46132	EXCLUDE	prok:a-proteobacteria	88	Agrobacterium rubi	Quesada_SQIIe_SC1982
ctg14366	1	9040	9040	EXCLUDE	prok:high GC Gram+	100	Pseudoclavibacter terrae	Quesada_SQIIe_SC1982
ctg21076	1	41043	41043	EXCLUDE	prok:a-proteobacteria	100	Novosphingobium resinovorum	Quesada_SQIIe_SC1982
ctg13056	1	7138	7138	EXCLUDE	prok:high GC Gram+	78	Pseudactinotalea suaedae	Quesada_SQIIe_SC1982
ctg14523	1	10961	10961	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg9917	1	5330	5330	EXCLUDE	prok:a-proteobacteria	100	Methylorubrum thiocyanatum	Quesada_SQIIe_SC1982
ctg15101	1	12563	12563	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas sp. UBA6753	Quesada_SQIIe_SC1982
ctg19707	1	28569	28569	EXCLUDE	fung:ascomycetes	85	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg19422	1	31123	31123	EXCLUDE	prok:CFB group bacteria	80	Siphonobacter curvatus	Quesada_SQIIe_SC1982
ctg15019	1	11822	11822	EXCLUDE	prok:high GC Gram+	94	Pseudoclavibacter terrae	Quesada_SQIIe_SC1982
ctg10318	1	6035	6035	EXCLUDE	prok:high GC Gram+	20	Microbacterium saperdae	Quesada_SQIIe_SC1982
ctg13596	1	11542	11542	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium larrymoorei	Quesada_SQIIe_SC1982
ctg14413	1	10872	10872	EXCLUDE	prok:a-proteobacteria	87	Agrobacterium cavarae	Quesada_SQIIe_SC1982
ctg14616	1	12343	12343	EXCLUDE	prok:high GC Gram+	96	Agrococcus jejuensis	Quesada_SQIIe_SC1982
ctg13717	1	10669	10669	EXCLUDE	prok:g-proteobacteria	98	Pseudomonas gingeri	Quesada_SQIIe_SC1982
ctg13604	1	8621	8621	EXCLUDE	prok:a-proteobacteria	97	Methylorubrum extorquens	Quesada_SQIIe_SC1982
ctg13771	1	9153	9153	EXCLUDE	prok:a-proteobacteria	63	Novosphingobium indicum	Quesada_SQIIe_SC1982
ctg20987	1	44469	44469	EXCLUDE	prok:CFB group bacteria	94	Siphonobacter curvatus	Quesada_SQIIe_SC1982
ctg14755	1	10774	10774	EXCLUDE	prok:b-proteobacteria	72	Variovorax boronicumulans	Quesada_SQIIe_SC1982
ctg20797	1	35624	35624	EXCLUDE	prok:a-proteobacteria	94	Rhodopseudomonas boonkerdii	Quesada_SQIIe_SC1982
ctg8017	1	7506	7506	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg15215	1	12237	12237	EXCLUDE	prok:a-proteobacteria	97	Lichenibacterium ramalinae	Quesada_SQIIe_SC1982
ctg21871	1	63457	63457	EXCLUDE	prok:b-proteobacteria	96	Comamonas piscis	Quesada_SQIIe_SC1982
ctg14288	1	11549	11549	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium vaccinii	Quesada_SQIIe_SC1982
ctg19133	1	20742	20742	EXCLUDE	prok:a-proteobacteria	83	Roseomonas deserti	Quesada_SQIIe_SC1982
ctg12942	1	8929	8929	EXCLUDE	prok:a-proteobacteria	96	Shinella lacus	Quesada_SQIIe_SC1982
ctg15439	1	12774	12774	EXCLUDE	prok:CFB group bacteria	28	Spirosoma validum	Quesada_SQIIe_SC1982
ctg19593	1	30993	30993	EXCLUDE	fung:ascomycetes	73	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg14594	1	8234	8234	EXCLUDE	fung:ascomycetes	92	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg21173	1	45181	45181	EXCLUDE	prok:a-proteobacteria	69	Pseudorhizobium pelagicum	Quesada_SQIIe_SC1982
ctg21317	1	48191	48191	EXCLUDE	prok:b-proteobacteria	75	Variovorax soli	Quesada_SQIIe_SC1982
ctg22640	1	112869	112869	EXCLUDE	prok:a-proteobacteria	100	Novosphingobium resinovorum	Quesada_SQIIe_SC1982
ctg15044	1	9275	9275	EXCLUDE	prok:a-proteobacteria	100	Falsiroseomonas algicola	Quesada_SQIIe_SC1982
ctg15080	1	11845	11845	EXCLUDE	prok:b-proteobacteria	100	Pseudacidovorax sp.	Quesada_SQIIe_SC1982
ctg13025	1	8975	8975	EXCLUDE	prok:a-proteobacteria	100	Bosea robiniae	Quesada_SQIIe_SC1982
ctg13490	1	12009	12009	EXCLUDE	prok:proteobacteria	43	Bdellovibrio bacteriovorus	Quesada_SQIIe_SC1982
ctg13657	1	11198	11198	EXCLUDE	fung:ascomycetes	94	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg14695	1	9103	9103	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg10256	1	6486	6486	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium vaccinii	Quesada_SQIIe_SC1982
ctg20046	1	24945	24945	EXCLUDE	prok:a-proteobacteria	100	Devosia riboflavina	Quesada_SQIIe_SC1982
ctg14636	1	13953	13953	REVIEW	prok:CFB group bacteria	13	Apibacter raozihei	Quesada_SQIIe_SC1982
ctg21287	1	45596	45596	EXCLUDE	prok:b-proteobacteria	97	Acidovorax antarcticus	Quesada_SQIIe_SC1982
ctg14816	1	11266	11266	EXCLUDE	fung:ascomycetes	83	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg14292	1	8860	8860	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium cavarae	Quesada_SQIIe_SC1982
ctg15037	1	12218	12218	EXCLUDE	prok:b-proteobacteria	100	Acidovorax wautersii	Quesada_SQIIe_SC1982
ctg12964	1	6812	6812	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas straminea	Quesada_SQIIe_SC1982
ctg14729	1	10225	10225	EXCLUDE	fung:ascomycetes	97	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg21082	1	40815	40815	EXCLUDE	prok:a-proteobacteria	100	Bosea robiniae	Quesada_SQIIe_SC1982
ctg21380	1	47447	47447	EXCLUDE	prok:a-proteobacteria	97	Devosia insulae	Quesada_SQIIe_SC1982
ctg15328	1	13826	13826	EXCLUDE	prok:a-proteobacteria	93	Rhizobium populisoli	Quesada_SQIIe_SC1982
ctg21604	1	62185	62185	EXCLUDE	prok:CFB group bacteria	50	Siphonobacter curvatus	Quesada_SQIIe_SC1982
ctg10399	1	5025	5025	EXCLUDE	prok:a-proteobacteria	100	Falsiroseomonas algicola	Quesada_SQIIe_SC1982
ctg21715	1	56540	56540	EXCLUDE	prok:g-proteobacteria	100	Xanthomonas melonis	Quesada_SQIIe_SC1982
ctg10096	1	5410	5410	EXCLUDE	prok:high GC Gram+	100	Nocardioides zeae	Quesada_SQIIe_SC1982
ctg9852	1	6205	6205	EXCLUDE	prok:b-proteobacteria	86	Pigmentiphaga humi	Quesada_SQIIe_SC1982
ctg22753	1	166851	166851	EXCLUDE	prok:g-proteobacteria	100	Acinetobacter soli	Quesada_SQIIe_SC1982
ctg19601	1	28489	28489	EXCLUDE	prok:bacteria	37	Abditibacterium utsteinense	Quesada_SQIIe_SC1982
ctg14687	1	10457	10457	EXCLUDE	prok:high GC Gram+	95	Agrococcus jejuensis	Quesada_SQIIe_SC1982
ctg15522	1	8843	8843	EXCLUDE	prok:high GC Gram+	100	Nocardioides zeae	Quesada_SQIIe_SC1982
ctg23013	1	254717	254717	EXCLUDE	prok:high GC Gram+	85	Microbacterium saperdae	Quesada_SQIIe_SC1982
ctg14284	1	8044	8044	EXCLUDE	prok:verrucomicrobia	32	Chthoniobacter flavus	Quesada_SQIIe_SC1982
ctg9812	1	6960	6960	EXCLUDE	prok:d-proteobacteria	53	Polyangium fumosum	Quesada_SQIIe_SC1982
ctg14400	1	10573	10573	EXCLUDE	prok:b-proteobacteria	89	Acidovorax avenae	Quesada_SQIIe_SC1982
ctg14991	1	9696	9696	EXCLUDE	prok:high GC Gram+	100	Agrococcus jejuensis	Quesada_SQIIe_SC1982
ctg14747	1	10359	10359	REVIEW	prok:a-proteobacteria	16	Novosphingobium lindaniclasticum	Quesada_SQIIe_SC1982
ctg15379	1	10142	10142	EXCLUDE	prok:high GC Gram+	100	Agrococcus jejuensis	Quesada_SQIIe_SC1982
ctg19872	1	31618	31618	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas rhodesiae	Quesada_SQIIe_SC1982
ctg10100	1	5486	5486	EXCLUDE	prok:a-proteobacteria	100	Devosia nanyangense	Quesada_SQIIe_SC1982
ctg9910	1	6438	6438	EXCLUDE	prok:CFB group bacteria	98	Arcicella rosea	Quesada_SQIIe_SC1982
ctg22608	1	123374	123374	EXCLUDE	prok:g-proteobacteria	100	Acinetobacter soli	Quesada_SQIIe_SC1982
ctg15130	1	11557	11557	EXCLUDE	prok:a-proteobacteria	100	Caulobacter vibrioides	Quesada_SQIIe_SC1982
ctg12921	1	7081	7081	EXCLUDE	prok:high GC Gram+	66	Nakamurella panacisegetis	Quesada_SQIIe_SC1982
ctg12993	1	7914	7914	EXCLUDE	prok:a-proteobacteria	100	Falsiroseomonas algicola	Quesada_SQIIe_SC1982
ctg9967	1	5879	5879	EXCLUDE	prok:a-proteobacteria	100	Novosphingobium lindaniclasticum	Quesada_SQIIe_SC1982
ctg22421	1	101246	101246	EXCLUDE	prok:CFB group bacteria	46	Siphonobacter curvatus	Quesada_SQIIe_SC1982
ctg19716	1	26632	26632	EXCLUDE	prok:b-proteobacteria	100	Comamonas koreensis	Quesada_SQIIe_SC1982
ctg22922	1	202278	202278	EXCLUDE	prok:b-proteobacteria	88	Variovorax sp. 67-131	Quesada_SQIIe_SC1982
ctg15033	1	11568	11568	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium cavarae	Quesada_SQIIe_SC1982
ctg9754	1	5903	5903	EXCLUDE	prok:CFB group bacteria	72	Pedobacter namyangjuensis	Quesada_SQIIe_SC1982
ctg20058	1	28412	28412	EXCLUDE	prok:b-proteobacteria	98	Acidovorax wautersii	Quesada_SQIIe_SC1982
ctg22008	1	50168	50168	EXCLUDE	prok:a-proteobacteria	56	Bradyrhizobium barranii	Quesada_SQIIe_SC1982
ctg14810	1	9138	9138	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg8655	1	6346	6346	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas argentinensis	Quesada_SQIIe_SC1982
ctg9847	1	6553	6553	EXCLUDE	prok:proteobacteria	61	Bdellovibrio bacteriovorus	Quesada_SQIIe_SC1982
ctg15550	1	11881	11881	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg8581	1	5823	5823	EXCLUDE	prok:a-proteobacteria	100	Novosphingobium guangzhouense	Quesada_SQIIe_SC1982
ctg20981	1	41600	41600	REVIEW	prok:b-proteobacteria	17	Massilia rhizosphaerae	Quesada_SQIIe_SC1982
ctg8820	1	5553	5553	EXCLUDE	prok:CFB group bacteria	100	Siphonobacter curvatus	Quesada_SQIIe_SC1982
ctg10423	1	5018	5018	EXCLUDE	prok:a-proteobacteria	76	Caulobacter henricii	Quesada_SQIIe_SC1982
ctg19540	1	27076	27076	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg9935	1	5640	5640	EXCLUDE	prok:high GC Gram+	100	Nocardioides zeae	Quesada_SQIIe_SC1982
ctg22055	1	71853	71853	EXCLUDE	prok:a-proteobacteria	98	Shinella lacus	Quesada_SQIIe_SC1982
ctg21156	1	39876	39876	EXCLUDE	prok:a-proteobacteria	98	Starkeya novella	Quesada_SQIIe_SC1982
ctg10020	1	6578	6578	EXCLUDE	prok:b-proteobacteria	98	Duganella phyllosphaerae	Quesada_SQIIe_SC1982
ctg19561	1	21046	21046	EXCLUDE	fung:ascomycetes	81	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg19597	1	21871	21871	EXCLUDE	prok:high GC Gram+	96	Agrococcus jejuensis	Quesada_SQIIe_SC1982
ctg21958	1	70423	70423	EXCLUDE	prok:a-proteobacteria	98	Shinella lacus	Quesada_SQIIe_SC1982
ctg12967	1	8389	8389	EXCLUDE	fung:ascomycetes	92	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg9792	1	6718	6718	EXCLUDE	prok:CFB group bacteria	100	Arcicella rosea	Quesada_SQIIe_SC1982
ctg21596	1	49893	49893	EXCLUDE	prok:b-proteobacteria	98	Pseudorhodoferax aquiterrae	Quesada_SQIIe_SC1982
ctg13016	1	8048	8048	EXCLUDE	prok:a-proteobacteria	100	Shinella zoogloeoides	Quesada_SQIIe_SC1982
ctg15608	1	12787	12787	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg10252	1	6437	6437	EXCLUDE	prok:a-proteobacteria	100	Phenylobacterium kunshanense	Quesada_SQIIe_SC1982
ctg13571	1	6121	6121	EXCLUDE	prok:a-proteobacteria	100	Devosia elaeis	Quesada_SQIIe_SC1982
ctg21884	1	62007	62007	EXCLUDE	prok:high GC Gram+	85	Nocardioides zeae	Quesada_SQIIe_SC1982
ctg15205	1	10853	10853	EXCLUDE	prok:a-proteobacteria	100	Novosphingobium resinovorum	Quesada_SQIIe_SC1982
ctg22971	1	226974	226974	EXCLUDE	prok:a-proteobacteria	94	Rhizobium rosettiformans	Quesada_SQIIe_SC1982
ctg13962	1	10656	10656	REVIEW	prok:CFB group bacteria	16	Pontibacter aquaedesilientis	Quesada_SQIIe_SC1982
ctg21078	1	41972	41972	EXCLUDE	prok:a-proteobacteria	64	Rhizorhabdus histidinilytica	Quesada_SQIIe_SC1982
ctg20536	1	32776	32776	EXCLUDE	prok:g-proteobacteria	55	Solimonas fluminis	Quesada_SQIIe_SC1982
ctg13839	1	8910	8910	EXCLUDE	prok:high GC Gram+	77	Nakamurella panacisegetis	Quesada_SQIIe_SC1982
ctg14204	1	8543	8543	EXCLUDE	prok:high GC Gram+	87	Nakamurella multipartita	Quesada_SQIIe_SC1982
ctg21564	1	49558	49558	EXCLUDE	prok:a-proteobacteria	86	Novosphingobium resinovorum	Quesada_SQIIe_SC1982
ctg13991	1	8537	8537	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium cavarae	Quesada_SQIIe_SC1982
ctg15502	1	10603	10603	EXCLUDE	prok:high GC Gram+	100	Microbacterium enclense	Quesada_SQIIe_SC1982
ctg9098	1	5276	5276	EXCLUDE	prok:b-proteobacteria	40	Herbaspirillum hiltneri	Quesada_SQIIe_SC1982
ctg13550	1	7604	7604	EXCLUDE	prok:high GC Gram+	100	Agromyces atrinae	Quesada_SQIIe_SC1982
ctg13538	1	8654	8654	EXCLUDE	prok:a-proteobacteria	98	Bradyrhizobium denitrificans	Quesada_SQIIe_SC1982
ctg20383	1	26680	26680	EXCLUDE	prok:CFB group bacteria	90	Dyadobacter sediminis	Quesada_SQIIe_SC1982
ctg13898	1	9722	9722	EXCLUDE	prok:a-proteobacteria	100	Shinella oryzae	Quesada_SQIIe_SC1982
ctg21656	1	39526	39526	EXCLUDE	prok:CFB group bacteria	31	Siphonobacter curvatus	Quesada_SQIIe_SC1982
ctg10592	1	6823	6823	EXCLUDE	prok:high GC Gram+	20	Arthrobacter rhizosphaerae	Quesada_SQIIe_SC1982
ctg14276	1	11223	11223	EXCLUDE	fung:ascomycetes	89	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg20768	1	40163	40163	EXCLUDE	prok:b-proteobacteria	100	Pseudacidovorax sp.	Quesada_SQIIe_SC1982
ctg14220	1	10217	10217	EXCLUDE	prok:a-proteobacteria	100	Falsiroseomonas algicola	Quesada_SQIIe_SC1982
ctg22397	1	104308	104308	EXCLUDE	prok:CFB group bacteria	85	Taibaiella chishuiensis	Quesada_SQIIe_SC1982
ctg14354	1	8853	8853	EXCLUDE	prok:a-proteobacteria	92	Sphingobium yanoikuyae	Quesada_SQIIe_SC1982
ctg20540	1	29832	29832	EXCLUDE	prok:b-proteobacteria	100	Acidovorax antarcticus	Quesada_SQIIe_SC1982
ctg14344	1	9077	9077	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium cavarae	Quesada_SQIIe_SC1982
ctg14190	1	9452	9452	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg21013	1	39016	39016	EXCLUDE	prok:a-proteobacteria	100	Novosphingobium resinovorum	Quesada_SQIIe_SC1982
ctg20492	1	32266	32266	EXCLUDE	prok:g-proteobacteria	97	Solimonas fluminis	Quesada_SQIIe_SC1982
ctg10702	1	7637	7637	EXCLUDE	prok:high GC Gram+	74	Actinomyces bovis	Quesada_SQIIe_SC1982
ctg15483	1	12574	12574	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg10687	1	5711	5711	EXCLUDE	prok:d-proteobacteria	46	Haliangium ochraceum	Quesada_SQIIe_SC1982
ctg10587	1	5480	5480	EXCLUDE	prok:high GC Gram+	56	Geodermatophilus obscurus	Quesada_SQIIe_SC1982
ctg10636	1	5992	5992	EXCLUDE	prok:high GC Gram+	92	Nocardioides zeae	Quesada_SQIIe_SC1982
ctg13868	1	9003	9003	EXCLUDE	prok:a-proteobacteria	95	Devosia insulae	Quesada_SQIIe_SC1982
ctg14287	1	8514	8514	EXCLUDE	prok:high GC Gram+	100	Nocardioides zeae	Quesada_SQIIe_SC1982
ctg10760	1	6650	6650	EXCLUDE	prok:b-proteobacteria	100	Ideonella sakaiensis	Quesada_SQIIe_SC1982
ctg15510	1	12985	12985	EXCLUDE	prok:a-proteobacteria	100	Roseomonas deserti	Quesada_SQIIe_SC1982
ctg13008	1	7427	7427	EXCLUDE	prok:high GC Gram+	100	Microbacterium sp. 71-36	Quesada_SQIIe_SC1982
ctg21578	1	58619	58619	EXCLUDE	prok:CFB group bacteria	85	Taibaiella chishuiensis	Quesada_SQIIe_SC1982
ctg23163	1	537376	537376	EXCLUDE	prok:CFB group bacteria	83	Siphonobacter curvatus	Quesada_SQIIe_SC1982
ctg19685	1	28199	28199	EXCLUDE	prok:CFB group bacteria	94	Siphonobacter curvatus	Quesada_SQIIe_SC1982
ctg22853	1	190749	190749	EXCLUDE	prok:b-proteobacteria	95	Pseudacidovorax sp.	Quesada_SQIIe_SC1982
ctg21585	1	51899	51899	EXCLUDE	prok:a-proteobacteria	100	Rhizobium oryzihabitans	Quesada_SQIIe_SC1982
ctg22420	1	94913	94913	EXCLUDE	prok:b-proteobacteria	85	Pseudacidovorax sp.	Quesada_SQIIe_SC1982
ctg20509	1	38206	38206	EXCLUDE	prok:b-proteobacteria	81	Acidovorax valerianellae	Quesada_SQIIe_SC1982
ctg12972	1	6763	6763	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium deltaense	Quesada_SQIIe_SC1982
ctg21067	1	41949	41949	EXCLUDE	prok:b-proteobacteria	88	Ramlibacter sp.	Quesada_SQIIe_SC1982
ctg21001	1	39781	39781	EXCLUDE	prok:high GC Gram+	100	Diaminobutyricimonas aerilata	Quesada_SQIIe_SC1982
ctg20775	1	39090	39090	EXCLUDE	prok:a-proteobacteria	100	Rhizobium rhizophilum	Quesada_SQIIe_SC1982
ctg12999	1	6507	6507	EXCLUDE	prok:g-proteobacteria	100	Pseudomonas rhodesiae	Quesada_SQIIe_SC1982
ctg22427	1	87777	87777	EXCLUDE	prok:a-proteobacteria	95	Angulomicrobium tetraedrale	Quesada_SQIIe_SC1982
ctg13847	1	8511	8511	EXCLUDE	prok:a-proteobacteria	90	Sphingomonas parapaucimobilis	Quesada_SQIIe_SC1982
ctg13978	1	10976	10976	EXCLUDE	prok:a-proteobacteria	100	Sphingobium scionense	Quesada_SQIIe_SC1982
ctg22962	1	220730	220730	EXCLUDE	prok:CFB group bacteria	82	Siphonobacter curvatus	Quesada_SQIIe_SC1982
ctg21675	1	51907	51907	EXCLUDE	prok:b-proteobacteria	92	Acidovorax wautersii	Quesada_SQIIe_SC1982
ctg22831	1	169385	169385	EXCLUDE	prok:a-proteobacteria	95	Rhodopseudomonas boonkerdii	Quesada_SQIIe_SC1982
ctg23309	1	5488606	5488606	EXCLUDE	prok:a-proteobacteria	95	Caulobacter radicis	Quesada_SQIIe_SC1982
ctg10681	1	5113	5113	EXCLUDE	prok:high GC Gram+	100	Nocardioides zeae	Quesada_SQIIe_SC1982
ctg13789	1	11107	11107	EXCLUDE	prok:b-proteobacteria	100	Pseudorhodoferax aquiterrae	Quesada_SQIIe_SC1982
ctg21622	1	53046	53046	EXCLUDE	prok:high GC Gram+	94	Agromyces aurantiacus	Quesada_SQIIe_SC1982
ctg10748	1	7824	7824	EXCLUDE	prok:b-proteobacteria	80	Bordetella sp. SCN 67-23	Quesada_SQIIe_SC1982
ctg13561	1	7685	7685	EXCLUDE	prok:a-proteobacteria	100	Brevundimonas vesicularis	Quesada_SQIIe_SC1982
ctg14373	1	10795	10795	EXCLUDE	prok:b-proteobacteria	91	Acidovorax cattleyae	Quesada_SQIIe_SC1982
ctg12994	1	8692	8692	EXCLUDE	prok:a-proteobacteria	100	Brevundimonas huaxiensis	Quesada_SQIIe_SC1982
ctg13174	1	9285	9285	EXCLUDE	prok:a-proteobacteria	95	Sphingobium yanoikuyae	Quesada_SQIIe_SC1982
ctg19681	1	26144	26144	EXCLUDE	prok:a-proteobacteria	89	Devosia sp. 66-14	Quesada_SQIIe_SC1982
ctg19671	1	20412	20412	EXCLUDE	prok:high GC Gram+	98	Microcella flavibacter	Quesada_SQIIe_SC1982
ctg10603	1	5276	5276	EXCLUDE	prok:a-proteobacteria	100	Rhodopseudomonas boonkerdii	Quesada_SQIIe_SC1982
ctg9023	1	5726	5726	EXCLUDE	prok:high GC Gram+	58	Microbacterium binotii	Quesada_SQIIe_SC1982
ctg13226	1	8532	8532	EXCLUDE	prok:high GC Gram+	100	Frigoribacterium endophyticum	Quesada_SQIIe_SC1982
ctg9085	1	8070	8070	EXCLUDE	prok:b-proteobacteria	100	Variovorax guangxiensis	Quesada_SQIIe_SC1982
ctg13211	1	10555	10555	EXCLUDE	prok:high GC Gram+	100	Microbacterium oleivorans	Quesada_SQIIe_SC1982
ctg14331	1	13027	13027	EXCLUDE	fung:ascomycetes	100	Plectosphaerella cucumerina	Quesada_SQIIe_SC1982
ctg22870	1	186550	186550	EXCLUDE	prok:a-proteobacteria	100	Novosphingobium resinovorum	Quesada_SQIIe_SC1982
ctg22495	1	92201	92201	EXCLUDE	prok:high GC Gram+	91	Agrococcus jejuensis	Quesada_SQIIe_SC1982
ctg15572	1	11541	11541	EXCLUDE	prok:a-proteobacteria	100	Falsiroseomonas algicola	Quesada_SQIIe_SC1982
ctg13854	1	9700	9700	EXCLUDE	prok:high GC Gram+	100	Microbacterium binotii	Quesada_SQIIe_SC1982
ctg14314	1	10702	10702	EXCLUDE	prok:bacteria	100	Gemmata obscuriglobus	Quesada_SQIIe_SC1982
ctg19448	1	25696	25696	EXCLUDE	prok:g-proteobacteria	78	Solimonas terrae	Quesada_SQIIe_SC1982
ctg15523	1	13126	13126	EXCLUDE	prok:a-proteobacteria	97	Brevundimonas vesicularis	Quesada_SQIIe_SC1982
ctg14257	1	9806	9806	EXCLUDE	prok:a-proteobacteria	100	Agrobacterium vaccinii	Quesada_SQIIe_SC1982
ctg22845	1	179602	179602	EXCLUDE	prok:a-proteobacteria	98	Novosphingobium resinovorum	Quesada_SQIIe_SC1982
