isolate	read_id	category	gc_pct	cov_median
SC1982	m64474e_240124_194138/5441363/ccs	unclassified	55.22	1054582.0
SC1982	m64474e_240124_194138/167708092/ccs	unclassified	46.03	27822.0
SC1982	m64474e_240124_194138/145752858/ccs	unclassified	48.29	128.0
SC1982	m64474e_240124_194138/109707312/ccs	unclassified	47.82	81.0
SC1982	m64474e_240124_194138/159385226/ccs	unclassified	49.49	439.0
SC1982	m64474e_240124_194138/45615054/ccs	unclassified	48.54	88.0
SC1982	m64474e_240124_194138/96666865/ccs	unclassified	48.92	103.0
SC1982	m64474e_240124_194138/50462966/ccs	unclassified	48.93	133604.0
SC1982	m64474e_240124_194138/177408083/ccs	unclassified	48.33	85.0
SC1982	m64474e_240124_194138/59443631/ccs	unclassified	48.21	78.0
SC1982	m64474e_240124_194138/50266429/ccs	unclassified	47.1	15334.0
SC1982	m64474e_240124_194138/34537722/ccs	unclassified	48.79	77960.0
SC1982	m64474e_240124_194138/15270230/ccs	unclassified	49.91	25095.0
SC1982	m64474e_240124_194138/57607718/ccs	unclassified	47.34	10698.0
SC1982	m64474e_240124_194138/108332253/ccs	unclassified	51.52	84.0
SC1982	m64474e_240124_194138/43715307/ccs	unclassified	49.71	95.0
SC1982	m64474e_240124_194138/153486427/ccs	unclassified	48.96	21140.0
SC1982	m64474e_240124_194138/102498673/ccs	unclassified	44.65	167491.0
SC1982	m64474e_240124_194138/29622506/ccs	unclassified	47.22	63912.0
SC1982	m64474e_240124_194138/81200718/ccs	unclassified	46.48	1.0
SC1982	m64474e_240124_194138/47385331/ccs	unclassified	49.6	93.0
SC1982	m64474e_240124_194138/105384775/ccs	unclassified	45.69	7847.0
SC1982	m64474e_240124_194138/167903584/ccs	unclassified	45.46	16527.0
SC1982	m64474e_240124_194138/103154982/ccs	unclassified	47.3	78.0
SC1982	m64474e_240124_194138/159252615/ccs	unclassified	49.1	470.0
SC1982	m64474e_240124_194138/155518496/ccs	unclassified	46.29	87.0
SC1982	m64474e_240124_194138/67241493/ccs	unclassified	48.45	1684.0
SC1982	m64474e_240124_194138/107743483/ccs	unclassified	48.71	116124.0
SC1982	m64474e_240124_194138/9307621/ccs	unclassified	48.46	66.0
SC1982	m64474e_240124_194138/80806179/ccs	unclassified	50.07	89914.0
SC1982	m64474e_240124_194138/150995712/ccs	unclassified	48.76	20332.0
SC1982	m64474e_240124_194138/54985581/ccs	unclassified	49.76	182.0
SC1982	m64474e_240124_194138/124388849/ccs	unclassified	47.72	228.0
SC1982	m64474e_240124_194138/134218732/ccs	unclassified	45.6	56765.0
SC1982	m64474e_240124_194138/144967161/ccs	unclassified	45.82	293680.0
SC1982	m64474e_240124_194138/36111118/ccs	unclassified	47.74	1072.0
SC1982	m64474e_240124_194138/133892147/ccs	unclassified	46.71	15296.0
SC1982	m64474e_240124_194138/168889124/ccs	unclassified	46.35	10319.0
SC1982	m64474e_240124_194138/113052294/ccs	unclassified	50.39	21830.0
SC1982	m64474e_240124_194138/122161757/ccs	unclassified	45.18	167491.0
SC1982	m64474e_240124_194138/41419139/ccs	unclassified	51.57	90.0
SC1982	m64474e_240124_194138/42009006/ccs	unclassified	47.32	92.0
SC1982	m64474e_240124_194138/134219096/ccs	unclassified	44.23	119.0
SC1982	m64474e_240124_194138/45286821/ccs	unclassified	46.54	422603.0
SC1982	m64474e_240124_194138/123537168/ccs	unclassified	47.65	106.0
SC1982	m64474e_240124_194138/178062803/ccs	unclassified	45.9	12344.0
SC1982	m64474e_240124_194138/136773900/ccs	unclassified	45.25	472993.0
SC1982	m64474e_240124_194138/139068572/ccs	unclassified	46.41	67536.0
SC1982	m64474e_240124_194138/68157894/ccs	unclassified	46.94	480.0
SC1982	m64474e_240124_194138/162072521/ccs	unclassified	48.95	58725.0
SC1982	m64474e_240124_194138/21824325/ccs	unclassified	48.95	132653.0
SC1982	m64474e_240124_194138/90573637/ccs	unclassified	51.2	786.0
SC1982	m64474e_240124_194138/154927991/ccs	unclassified	48.63	113.0
SC1982	m64474e_240124_194138/33818281/ccs	unclassified	48.14	93.0
SC1982	m64474e_240124_194138/161023270/ccs	unclassified	47.41	63329.0
SC1982	m64474e_240124_194138/13765403/ccs	unclassified	49.34	89.0
SC1982	m64474e_240124_194138/29297356/ccs	unclassified	48.87	189.0
SC1982	m64474e_240124_194138/50006283/ccs	unclassified	48.41	1266.0
SC1982	m64474e_240124_194138/44042966/ccs	unclassified	48.74	113923.0
SC1982	m64474e_240124_194138/8324338/ccs	unclassified	55.14	1080900.0
SC1982	m64474e_240124_194138/28706293/ccs	unclassified	49.24	560.0
SC1982	m64474e_240124_194138/21497371/ccs	unclassified	51.08	386858.0
SC1982	m64474e_240124_194138/175310940/ccs	unclassified	46.38	28230.0
SC1982	m64474e_240124_194138/159252578/ccs	unclassified	50.05	21170.0
SC1982	m64474e_240124_194138/55903351/ccs	unclassified	54.21	95.0
SC1982	m64474e_240124_194138/25823109/ccs	unclassified	47.85	571.0
SC1982	m64474e_240124_194138/41158281/ccs	unclassified	46.27	10092.0
SC1982	m64474e_240124_194138/160892599/ccs	unclassified	47.24	306.0
SC1982	m64474e_240124_194138/105973957/ccs	unclassified	50.45	103.0
SC1982	m64474e_240124_194138/31000370/ccs	unclassified	47.08	10830.0
SC1982	m64474e_240124_194138/126944475/ccs	unclassified	43.53	35630.0
SC1982	m64474e_240124_194138/106760359/ccs	unclassified	47.71	87.0
SC1982	m64474e_240124_194138/19530057/ccs	unclassified	49.58	129234.0
SC1982	m64474e_240124_194138/46008988/ccs	unclassified	55.2	1080900.0
SC1982	m64474e_240124_194138/27790167/ccs	unclassified	49.64	4177.0
SC1982	m64474e_240124_194138/145360110/ccs	unclassified	48.92	72.0
SC1982	m64474e_240124_194138/92670201/ccs	unclassified	45.52	140.0
SC1982	m64474e_240124_194138/166529648/ccs	unclassified	50.4	2892.0
SC1982	m64474e_240124_194138/176555750/ccs	unclassified	50.46	103.0
SC1982	m64474e_240124_194138/164366115/ccs	unclassified	48.93	202.0
SC1982	m64474e_240124_194138/164760040/ccs	unclassified	46.87	116.0
SC1982	m64474e_240124_194138/143460638/ccs	unclassified	47.2	500.0
SC1982	m64474e_240124_194138/68026996/ccs	unclassified	50.96	1372.0
SC1982	m64474e_240124_194138/6947878/ccs	unclassified	49.01	93.0
SC1982	m64474e_240124_194138/16517757/ccs	unclassified	47.06	18221.0
SC1982	m64474e_240124_194138/8651893/ccs	unclassified	47.73	29773.0
SC1982	m64474e_240124_194138/28182139/ccs	unclassified	46.44	171393.0
SC1982	m64474e_240124_194138/143786007/ccs	unclassified	50.82	85.0
SC1982	m64474e_240124_194138/145229168/ccs	unclassified	49.19	655.0
SC1982	m64474e_240124_194138/160891854/ccs	unclassified	45.94	538.0
SC1982	m64474e_240124_194138/19728505/ccs	unclassified	48.4	487.0
SC1982	m64474e_240124_194138/52235053/ccs	unclassified	48.91	85.0
SC1982	m64474e_240124_194138/167905618/ccs	unclassified	47.93	99.0
SC1982	m64474e_240124_194138/87032631/ccs	unclassified	48.64	82.0
SC1982	m64474e_240124_194138/148375301/ccs	unclassified	49.92	114491.0
SC1982	m64474e_240124_194138/74515477/ccs	unclassified	50.11	60668.0
SC1982	m64474e_240124_194138/97126601/ccs	unclassified	46.16	605.0
SC1982	m64474e_240124_194138/4981883/ccs	unclassified	52.75	212324.0
SC1982	m64474e_240124_194138/98304501/ccs	unclassified	47.95	103.0
SC1982	m64474e_240124_194138/145754834/ccs	unclassified	45.8	25174.0
SC1982	m64474e_240124_194138/102827120/ccs	unclassified	45.79	63.0
SC1982	m64474e_240124_194138/62914662/ccs	unclassified	48.05	5088.0
SC1982	m64474e_240124_194138/175703402/ccs	unclassified	47.1	574.0
SC1982	m64474e_240124_194138/68878916/ccs	unclassified	49.23	1985.0
SC1982	m64474e_240124_194138/72156020/ccs	unclassified	48.53	1764.0
SC1982	m64474e_240124_194138/178587526/ccs	unclassified	49.29	211.0
SC1982	m64474e_240124_194138/51710336/ccs	unclassified	47.11	101.0
SC1982	m64474e_240124_194138/20121168/ccs	unclassified	49.52	581.0
SC1982	m64474e_240124_194138/173344492/ccs	unclassified	46.35	284055.0
SC1982	m64474e_240124_194138/118228155/ccs	unclassified	49.5	90.0
SC1982	m64474e_240124_194138/27134637/ccs	unclassified	49.09	132.0
SC1982	m64474e_240124_194138/116982820/ccs	unclassified	55.12	1066781.0
SC1982	m64474e_240124_194138/119670911/ccs	unclassified	48.27	6987.0
SC1982	m64474e_240124_194138/86245566/ccs	unclassified	54.42	1014643.0
SC1982	m64474e_240124_194138/28115157/ccs	unclassified	48.93	111.0
SC1982	m64474e_240124_194138/179044663/ccs	unclassified	48.0	819.0
SC1982	m64474e_240124_194138/75106869/ccs	unclassified	52.58	131.0
SC1982	m64474e_240124_194138/138740199/ccs	unclassified	44.1	75.0
SC1982	m64474e_240124_194138/175964325/ccs	unclassified	48.65	1713.0
SC1982	m64474e_240124_194138/167774211/ccs	unclassified	49.33	91875.0
SC1982	m64474e_240124_194138/90245348/ccs	unclassified	48.98	268.0
SC1982	m64474e_240124_194138/100075208/ccs	unclassified	50.46	185.0
SC1982	m64474e_240124_194138/106170506/ccs	unclassified	48.83	134279.0
SC1982	m64474e_240124_194138/152176512/ccs	unclassified	48.52	112.0
SC1982	m64474e_240124_194138/158794066/ccs	unclassified	49.85	116398.0
SC1982	m64474e_240124_194138/36046932/ccs	unclassified	45.92	126.0
SC1982	m64474e_240124_194138/50398485/ccs	unclassified	52.16	107.0
SC1982	m64474e_240124_194138/78842438/ccs	unclassified	53.93	64634.0
SC1982	m64474e_240124_194138/30541253/ccs	unclassified	49.35	97436.0
SC1982	m64474e_240124_194138/2818491/ccs	unclassified	47.15	14880.0
SC1982	m64474e_240124_194138/52365224/ccs	unclassified	51.22	64.0
SC1982	m64474e_240124_194138/151455674/ccs	unclassified	45.1	490582.0
SC1982	m64474e_240124_194138/51970246/ccs	unclassified	47.13	101.0
SC1982	m64474e_240124_194138/107808975/ccs	unclassified	44.71	4.0
SC1982	m64474e_240124_194138/20250988/ccs	unclassified	46.16	56831.0
SC1982	m64474e_240124_194138/166069437/ccs	unclassified	54.58	64840.0
SC1982	m64474e_240124_194138/144902104/ccs	unclassified	47.57	680.0
SC1982	m64474e_240124_194138/9701354/ccs	unclassified	49.06	29478.0
SC1982	m64474e_240124_194138/3409702/ccs	unclassified	51.47	90841.0
SC1982	m64474e_240124_194138/158730740/ccs	unclassified	46.11	16662.0
SC1982	m64474e_240124_194138/9044602/ccs	unclassified	45.66	206.0
SC1982	m64474e_240124_194138/170590267/ccs	unclassified	48.77	133548.0
SC1982	m64474e_240124_194138/12780567/ccs	unclassified	48.9	120.0
SC1982	m64474e_240124_194138/17697124/ccs	unclassified	45.05	104.0
SC1982	m64474e_240124_194138/54984886/ccs	unclassified	45.56	16377.0
SC1982	m64474e_240124_194138/66259076/ccs	unclassified	46.02	13633.0
SC1982	m64474e_240124_194138/35063823/ccs	unclassified	45.78	13570.0
SC1982	m64474e_240124_194138/7146039/ccs	unclassified	46.38	1548.0
SC1982	m64474e_240124_194138/177342445/ccs	unclassified	46.24	88.0
SC1982	m64474e_240124_194138/9374355/ccs	unclassified	45.0	126.0
SC1982	m64474e_240124_194138/128256656/ccs	unclassified	49.88	97.0
SC1982	m64474e_240124_194138/153944739/ccs	unclassified	47.72	110.0
SC1982	m64474e_240124_194138/25299420/ccs	unclassified	51.13	116.0
SC1982	m64474e_240124_194138/153159170/ccs	unclassified	46.02	242102.0
SC1982	m64474e_240124_194138/94765822/ccs	unclassified	47.55	14020.0
SC1982	m64474e_240124_194138/57870261/ccs	unclassified	51.69	1833.0
SC1982	m64474e_240124_194138/158270614/ccs	unclassified	48.52	116.0
SC1982	m64474e_240124_194138/70977422/ccs	unclassified	55.64	1074791.0
SC1982	m64474e_240124_194138/80611540/ccs	unclassified	51.33	5058.0
SC1982	m64474e_240124_194138/75891451/ccs	unclassified	51.64	200902.0
SC1982	m64474e_240124_194138/24643653/ccs	unclassified	47.22	1053.0
SC1982	m64474e_240124_194138/153028216/ccs	unclassified	50.23	99.0
SC1982	m64474e_240124_194138/140772385/ccs	unclassified	44.08	87.0
SC1982	m64474e_240124_194138/76088332/ccs	unclassified	46.36	9197.0
SC1982	m64474e_240124_194138/75235996/ccs	unclassified	49.27	117.0
SC1982	m64474e_240124_194138/174130175/ccs	unclassified	48.3	678.0
SC1982	m64474e_240124_194138/148636679/ccs	unclassified	48.93	78.0
SC1982	m64474e_240124_194138/42273392/ccs	unclassified	49.55	463.0
SC1982	m64474e_240124_194138/76415685/ccs	unclassified	54.8	1053667.0
SC1982	m64474e_240124_194138/19138226/ccs	unclassified	45.58	454505.0
SC1982	m64474e_240124_194138/113378895/ccs	unclassified	51.41	414.0
SC1982	m64474e_240124_194138/656989/ccs	unclassified	50.6	134187.0
SC1982	m64474e_240124_194138/139987238/ccs	unclassified	52.94	204513.0
SC1982	m64474e_240124_194138/109774328/ccs	unclassified	48.91	79.0
SC1982	m64474e_240124_194138/178521793/ccs	unclassified	47.7	5023.0
SC1982	m64474e_240124_194138/127992548/ccs	unclassified	46.91	127.0
SC1982	m64474e_240124_194138/53741474/ccs	unclassified	47.73	640.0
SC1982	m64474e_240124_194138/147259783/ccs	unclassified	49.23	1655.0
SC1982	m64474e_240124_194138/173408588/ccs	unclassified	48.97	168.0
SC1982	m64474e_240124_194138/51906948/ccs	unclassified	49.25	83459.0
SC1982	m64474e_240124_194138/72419568/ccs	unclassified	50.02	77960.0
SC1982	m64474e_240124_194138/142805513/ccs	unclassified	55.19	1082806.0
SC1982	m64474e_240124_194138/1902266/ccs	unclassified	47.14	63912.0
SC1982	m64474e_240124_194138/113116478/ccs	unclassified	59.1	47.0
SC1982	m64474e_240124_194138/87295398/ccs	unclassified	45.55	115.0
SC1982	m64474e_240124_194138/48825969/ccs	unclassified	50.69	138.0
SC1982	m64474e_240124_194138/13894438/ccs	unclassified	48.99	133046.0
SC1982	m64474e_240124_194138/159845117/ccs	unclassified	47.99	5282.0
SC1982	m64474e_240124_194138/10618564/ccs	unclassified	59.3	52.0
SC1982	m64474e_240124_194138/3212761/ccs	unclassified	47.42	94.0
SC1982	m64474e_240124_194138/176555174/ccs	unclassified	53.43	224997.0
SC1982	m64474e_240124_194138/53937451/ccs	unclassified	50.78	93.0
SC1982	m64474e_240124_194138/120850962/ccs	unclassified	46.21	90.0
SC1982	m64474e_240124_194138/105251267/ccs	unclassified	49.11	70843.0
SC1982	m64474e_240124_194138/84151064/ccs	unclassified	51.49	109.0
SC1982	m64474e_240124_194138/76612421/ccs	unclassified	50.97	87.0
SC1982	m64474e_240124_194138/158794592/ccs	unclassified	44.74	4617.0
SC1982	m64474e_240124_194138/173804118/ccs	unclassified	51.31	95.0
SC1982	m64474e_240124_194138/63636222/ccs	unclassified	49.17	119.0
SC1982	m64474e_240124_194138/129172571/ccs	unclassified	49.83	85.0
SC1982	m64474e_240124_194138/50790451/ccs	unclassified	49.26	67.0
SC1982	m64474e_240124_194138/37684954/ccs	unclassified	44.14	8093.0
SC1982	m64474e_240124_194138/80086012/ccs	unclassified	49.36	105.0
SC1982	m64474e_240124_194138/124717812/ccs	unclassified	50.9	64640.0
SC1982	m64474e_240124_194138/60098953/ccs	unclassified	46.68	69.0
SC1982	m64474e_240124_194138/109512714/ccs	unclassified	47.13	176.0
SC1982	m64474e_240124_194138/33293364/ccs	unclassified	49.18	122.0
SC1982	m64474e_240124_194138/18284866/ccs	unclassified	46.38	147102.0
SC1982	m64474e_240124_194138/146736579/ccs	unclassified	48.02	18219.0
SC1982	m64474e_240124_194138/101057908/ccs	unclassified	50.75	1838.0
SC1982	m64474e_240124_194138/103547466/ccs	unclassified	49.52	28437.0
SC1982	m64474e_240124_194138/126421473/ccs	unclassified	44.09	266.0
SC1982	m64474e_240124_194138/146736122/ccs	unclassified	49.06	119.0
SC1982	m64474e_240124_194138/66781942/ccs	unclassified	50.45	73.0
SC1982	m64474e_240124_194138/20447344/ccs	unclassified	48.78	110194.0
SC1982	m64474e_240124_194138/30737033/ccs	unclassified	47.06	76378.0
SC1982	m64474e_240124_194138/60556349/ccs	unclassified	50.12	139704.0
SC1982	m64474e_240124_194138/74908368/ccs	unclassified	49.06	102791.0
SC1982	m64474e_240124_194138/102695911/ccs	unclassified	53.67	217716.0
SC1982	m64474e_240124_194138/168100588/ccs	unclassified	45.52	56925.0
SC1982	m64474e_240124_194138/128256597/ccs	unclassified	47.84	1068.0
SC1982	m64474e_240124_194138/108725436/ccs	unclassified	50.14	86.0
SC1982	m64474e_240124_194138/51579343/ccs	unclassified	49.35	83.0
SC1982	m64474e_240124_194138/30803493/ccs	unclassified	50.73	731.0
SC1982	m64474e_240124_194138/162532008/ccs	unclassified	48.82	221.0
SC1982	m64474e_240124_194138/102828412/ccs	unclassified	47.86	655.0
SC1982	m64474e_240124_194138/89131713/ccs	unclassified	52.42	4572.0
SC1982	m64474e_240124_194138/62589180/ccs	unclassified	48.31	71.0
SC1982	m64474e_240124_194138/86379049/ccs	unclassified	49.82	336.0
SC1982	m64474e_240124_194138/14878539/ccs	unclassified	49.88	6240.0
SC1982	m64474e_240124_194138/92080914/ccs	unclassified	45.01	100.0
SC1982	m64474e_240124_194138/68813520/ccs	unclassified	46.94	62359.0
SC1982	m64474e_240124_194138/78512424/ccs	unclassified	46.51	151.0
SC1982	m64474e_240124_194138/96601355/ccs	unclassified	49.7	128.0
SC1982	m64474e_240124_194138/103482522/ccs	unclassified	45.66	56722.0
SC1982	m64474e_240124_194138/50530583/ccs	unclassified	46.43	225192.0
SC1982	m64474e_240124_194138/100205127/ccs	unclassified	50.97	303.0
SC1982	m64474e_240124_194138/133040602/ccs	unclassified	47.78	3303.0
SC1982	m64474e_240124_194138/140051635/ccs	unclassified	48.33	90.0
SC1982	m64474e_240124_194138/175901508/ccs	unclassified	48.88	12474.0
SC1982	m64474e_240124_194138/66519377/ccs	unclassified	48.1	97.0
SC1982	m64474e_240124_194138/4521993/ccs	unclassified	49.13	113.0
SC1982	m64474e_240124_194138/71303925/ccs	unclassified	47.64	1146.0
SC1982	m64474e_240124_194138/123274406/ccs	unclassified	44.62	167021.0
SC1982	m64474e_240124_194138/129500922/ccs	unclassified	51.28	130482.0
SC1982	m64474e_240124_194138/3737134/ccs	unclassified	48.41	96.0
SC1982	m64474e_240124_194138/92932818/ccs	unclassified	48.11	105.0
SC1982	m64474e_240124_194138/63963606/ccs	unclassified	51.69	170053.0
SC1982	m64474e_240124_194138/138412267/ccs	unclassified	44.89	16409.0
SC1982	m64474e_240124_194138/43977419/ccs	unclassified	49.57	101.0
SC1982	m64474e_240124_194138/8847903/ccs	unclassified	47.7	82.0
SC1982	m64474e_240124_194138/71370869/ccs	unclassified	49.21	12545.0
SC1982	m64474e_240124_194138/173999510/ccs	unclassified	48.12	164.0
SC1982	m64474e_240124_194138/34867395/ccs	unclassified	57.13	301.0
SC1982	m64474e_240124_194138/97322540/ccs	unclassified	50.45	194112.0
SC1982	m64474e_240124_194138/49349834/ccs	unclassified	47.08	61.0
SC1982	m64474e_240124_194138/26937597/ccs	unclassified	47.35	444.0
SC1982	m64474e_240124_194138/109840489/ccs	unclassified	50.93	192345.0
SC1982	m64474e_240124_194138/115409434/ccs	unclassified	47.28	63588.0
SC1982	m64474e_240124_194138/156893946/ccs	unclassified	48.95	1324.0
SC1982	m64474e_240124_194138/41484621/ccs	unclassified	48.2	10332.0
SC1982	m64474e_240124_194138/152633484/ccs	unclassified	49.36	112.0
SC1982	m64474e_240124_194138/32113983/ccs	unclassified	49.06	88116.0
SC1982	m64474e_240124_194138/87229022/ccs	unclassified	46.02	83.0
SC1982	m64474e_240124_194138/124389016/ccs	unclassified	51.15	126.0
SC1982	m64474e_240124_194138/12255456/ccs	unclassified	49.56	28388.0
SC1982	m64474e_240124_194138/92734489/ccs	unclassified	52.56	169141.0
SC1982	m64474e_240124_194138/89589426/ccs	unclassified	49.56	92.0
SC1982	m64474e_240124_194138/123077147/ccs	unclassified	47.65	115.0
SC1982	m64474e_240124_194138/38077375/ccs	unclassified	52.72	1266.0
SC1982	m64474e_240124_194138/30671311/ccs	unclassified	50.19	116.0
SC1982	m64474e_240124_194138/67568305/ccs	unclassified	58.13	233130.0
SC1982	m64474e_240124_194138/170789270/ccs	unclassified	47.91	12696.0
SC1982	m64474e_240124_194138/22414202/ccs	unclassified	50.08	91.0
SC1982	m64474e_240124_194138/139920566/ccs	unclassified	47.69	106.0
SC1982	m64474e_240124_194138/153683476/ccs	unclassified	51.75	1471.0
SC1982	m64474e_240124_194138/137887777/ccs	unclassified	51.31	584.0
SC1982	m64474e_240124_194138/147916226/ccs	unclassified	47.35	124.0
SC1982	m64474e_240124_194138/7275193/ccs	unclassified	50.02	77973.0
SC1982	m64474e_240124_194138/89981528/ccs	unclassified	49.98	93.0
