id	source	Description
Peff-26_017_000242.1	unannotated	Hypothetical protein of unknown function
Peff-26_017_000241.1	unannotated	Hypothetical protein of unknown function
Peff-26_017_000240.1	blastp	Homology to Peronospora effusa predicted protein UIZ24319.1
Peff-26_017_000239.1	blastp	Homology to Peronospora effusa predicted protein CAI5729094.1
Peff-26_017_000118.1	blastp	Homology to Peronospora effusa predicted protein CAI5729098.1
Peff-26_017_000238.1	interproscan	PTHR36960 domain-containing protein
Peff-26_017_000119.1	eggnog	RNA pol II accessory factor, Cdc73 family, C-terminal
Peff-26_017_000120.1	unannotated	Hypothetical protein of unknown function
Peff-26_017_000237.1	blastp	Homology to Peronospora effusa predicted protein UIZ24320.1
Peff-26_017_000236.1	eggnog	ubiE/COQ5 methyltransferase family
Peff-26_017_000235.1	eggnog	Mini-chromosome maintenance replisome factor
Peff-26_017_000121.1	blastp	Homology to Peronospora effusa predicted protein CAI5729148.1
Peff-26_017_000122.1	eggnog	GPI transamidase subunit PIG-U
Peff-26_017_000123.1	blastp	Homology to Peronospora effusa predicted protein RMX69013.1
Peff-26_017_000124.1	eggnog	Ubiquitin-conjugating enzyme E2, catalytic domain homologues
Peff-26_017_000125.1	eggnog	Protein of unknown function (DUF1674)
Peff-26_017_000126.1	eggnog	TB2/DP1, HVA22 family
Peff-26_017_000127.1	interproscan	SSF48452 domain-containing protein
Peff-26_017_000234.1	eggnog	Nrap protein domain 6
Peff-26_017_000128.1	interproscan	PTHR31142 domain-containing protein
Peff-26_017_000129.1	eggnog	DNA Polymerase alpha zinc finger
Peff-26_017_000130.1	blastp	Homology to Peronospora effusa predicted protein UIZ24576.1
Peff-26_017_000233.1	eggnog	domain-containing protein
Peff-26_017_000131.1	eggnog	RWD
Peff-26_017_000232.1	blastp	Homology to Peronospora effusa predicted protein RQM17789.1
Peff-26_017_000231.1	eggnog	ABC transporter
Peff-26_017_000230.1	interproscan	PTHR18937 domain-containing protein
Peff-26_017_000229.1	eggnog	biological adhesion
Peff-26_017_000132.1	eggnog	Common central domain of tyrosinase
Peff-26_017_000228.1	eggnog	vacuolar proton-transporting V-type ATPase complex assembly
Peff-26_017_000133.1	eggnog	Sigma factor PP2C-like phosphatases
Peff-26_017_000227.1	blastp	Homology to Peronospora effusa predicted protein RMX67191.1
Peff-26_017_000134.1	eggnog	peptide alpha-N-acetyltransferase activity (CSRP2BP)
Peff-26_017_000226.1	eggnog	non-haem dioxygenase in morphine synthesis N-terminal
Peff-26_017_000135.1	eggnog	alkylated DNA binding
Peff-26_017_000225.1	eggnog	Triosephosphate isomerase
Peff-26_017_000224.1	blastp	Homology to Peronospora effusa predicted protein CAI5729258.1
Peff-26_017_000136.1	eggnog	Protein tyrosine kinase
Peff-26_017_000137.1	eggnog	acetylation-dependent protein binding
Peff-26_017_000223.1	eggnog	MFS/sugar transport protein
Peff-26_017_000138.1	eggnog	SNARE associated Golgi protein
Peff-26_017_000139.1	eggnog	Transmembrane protein 223
Peff-26_017_000222.1	eggnog	domain-containing protein
Peff-26_017_000221.1	eggnog	Nop14-like family
Peff-26_017_000220.1	blastp	Homology to Peronospora effusa predicted protein UIZ24518.1
Peff-26_017_000219.1	eggnog	Zinc finger, C3HC4 type (RING finger)
Peff-26_017_000140.1	blastp	Homology to Phytophthora fragariae predicted protein KAE8941336.1
Peff-26_017_000218.1	eggnog	Zinc finger, C3HC4 type (RING finger)
Peff-26_017_000217.1	eggnog	domain-containing protein
Peff-26_017_000141.1	eggnog	DSHCT
Peff-26_017_000216.1	eggnog	Serine aminopeptidase, S33
Peff-26_017_000142.1	eggnog	function. Source PGD
Peff-26_017_000143.1	eggnog	Inositol hexakisphosphate
Peff-26_017_000215.1	eggnog	component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis of a specialized repertoire of mRNAs and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome
Peff-26_017_000144.1	eggnog	DDRGK
Peff-26_017_000214.1	eggnog	SNARE associated Golgi protein
Peff-26_017_000145.1	eggnog	Binds to single and double-stranded DNA and exhibits DNA-dependent ATPase activity
Peff-26_017_000146.1	eggnog	Ribosomal RNA adenine dimethylase
Peff-26_017_000147.1	eggnog	ABC transporter transmembrane region
Peff-26_017_000148.1	interproscan	G3DSA:1.25.10.10 domain-containing protein
Peff-26_017_000149.1	blastp	Homology to Peronospora effusa predicted protein RMX66148.1
Peff-26_017_000213.1	eggnog	Leucine Rich repeat
Peff-26_017_000150.1	interproscan	PTHR13510 domain-containing protein
Peff-26_017_000212.1	eggnog	Cytochrome P450
Peff-26_017_000151.1	eggnog	Cytochrome P450
Peff-26_017_000152.1	interproscan	PTHR13510 domain-containing protein
Peff-26_017_000211.1	interproscan	PTHR13510 domain-containing protein
Peff-26_017_000153.1	eggnog	Belongs to the protein kinase superfamily
Peff-26_017_000210.1	eggnog	DHHC palmitoyltransferase
Peff-26_017_000154.1	eggnog	Proteasome subunit A N-terminal signature Add an annotation
Peff-26_017_000209.1	eggnog	Rhomboid family
Peff-26_017_000208.1	eggnog	domain-containing protein
Peff-26_017_000207.1	eggnog	DNA primase is the polymerase that synthesizes small RNA primers for the Okazaki fragments made during discontinuous DNA replication
Peff-26_017_000155.1	eggnog	Sec1 family
Peff-26_017_000206.1	eggnog	Belongs to the protein-tyrosine phosphatase family
Peff-26_017_000205.1	eggnog	Cupin superfamily protein
Peff-26_017_000156.1	blastp	Homology to Peronospora effusa predicted protein CAI5701054.1
Peff-26_017_000204.1	eggnog	Complex 1 protein (LYR family)
Peff-26_017_000157.1	eggnog	domain-containing protein
Peff-26_017_000203.1	eggnog	Leucine Rich repeat
Peff-26_017_000158.1	eggnog	domain-containing protein
Peff-26_017_000159.1	eggnog	Peptide methionine sulfoxide reductase
Peff-26_017_000202.1	interproscan	PTHR28434 domain-containing protein
Peff-26_017_000201.1	eggnog	zinc finger
Peff-26_017_000200.1	eggnog	Uncharacterised protein family UPF0565
Peff-26_017_000199.1	blastp	Homology to Peronospora effusa predicted protein CAI5701045.1
Peff-26_017_000198.1	blastp	Homology to Peronospora effusa predicted protein UIZ24384.1
Peff-26_017_000197.1	interproscan	PTHR31827 domain-containing protein
Peff-26_017_000160.1	blastp	Homology to Peronospora effusa predicted protein UIZ24540.1
Peff-26_017_000196.1	interproscan	PTHR19303 domain-containing protein
Peff-26_017_000195.1	blastp	Homology to Peronospora effusa predicted protein UIZ24406.1
Peff-26_017_000161.1	eggnog	The glycine cleavage system catalyzes the degradation of glycine
Peff-26_017_000162.1	blastp	Homology to Peronospora effusa predicted protein RMX64479.1
Peff-26_017_000194.1	eggnog	domain-containing protein
Peff-26_017_000193.1	blastp	Homology to Peronospora effusa predicted protein UIZ24410.1
Peff-26_017_000192.1	eggnog	Cytosolic domain of 10TM putative phosphate transporter
Peff-26_017_000163.1	eggnog	Amino acid permease
Peff-26_017_000164.1	interproscan	PTHR13929 domain-containing protein
Peff-26_017_000191.1	interproscan	PTHR32123 domain-containing protein
Peff-26_017_000165.1	eggnog	domain-containing protein
Peff-26_017_000166.1	eggnog	domain-containing protein
Peff-26_017_000190.1	eggnog	Uncharacterised protein family (UPF0121)
Peff-26_017_000167.1	eggnog	Uncharacterised protein family (UPF0121)
Peff-26_017_000189.1	interproscan	PTHR35213 domain-containing protein
Peff-26_017_000188.1	blastp	Homology to Peronospora effusa predicted protein UIZ24435.1
Peff-26_017_000187.1	interproscan	PTHR38909 domain-containing protein
Peff-26_017_000168.1	eggnog	5-formyltetrahydrofolate cyclo-ligase family
Peff-26_017_000186.1	eggnog	Amidase
Peff-26_017_000169.1	eggnog	Acyl CoA binding protein
Peff-26_017_000170.1	eggnog	Calpain-like thiol protease family
Peff-26_017_000171.1	interproscan	SSF52047 domain-containing protein
Peff-26_017_000185.1	eggnog	Anaphase promoting complex subunit 8 / Cdc23
Peff-26_017_000184.1	eggnog	Anaphase promoting complex subunit 8 / Cdc23
Peff-26_017_000183.1	eggnog	Anaphase promoting complex subunit 8 / Cdc23
Peff-26_017_000172.1	eggnog	domain-containing protein
Peff-26_017_000173.1	eggnog	RNA-binding component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis of a specialized repertoire of mRNAs and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome
Peff-26_017_000174.1	eggnog	Late exocytosis, associated with Golgi transport
Peff-26_017_000175.1	eggnog	RPR
Peff-26_017_000182.1	blastp	Homology to Peronospora effusa predicted protein RMX62189.1
Peff-26_017_000181.1	eggnog	Late exocytosis, associated with Golgi transport
Peff-26_017_000176.1	eggnog	Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster
Peff-26_017_000177.1	eggnog	WD domain, G-beta repeat
Peff-26_017_000178.1	interproscan	PTHR38566 domain-containing protein
Peff-26_017_000180.1	blastp	Homology to Peronospora effusa predicted protein UIZ24502.1
Peff-26_017_000179.1	blastp	Homology to Peronospora effusa predicted protein UIZ24554.1
Peff-26_018_000001.1	eggnog	domain-containing protein
Peff-26_018_000002.1	eggnog	domain-containing protein
Peff-26_018_000003.1	eggnog	Vacuolar protein sorting-associated protein
Peff-26_018_000188.1	interproscan	PTHR37067 domain-containing protein
Peff-26_018_000004.1	eggnog	cellular calcium ion homeostasis
Peff-26_018_000005.1	eggnog	cellular calcium ion homeostasis
Peff-26_018_000006.1	eggnog	cellular calcium ion homeostasis
Peff-26_018_000187.1	eggnog	Uncharacterized conserved domain (SAYSvFN)
Peff-26_018_000007.1	blastp	Homology to Peronospora effusa predicted protein UIZ22807.1
Peff-26_018_000186.1	eggnog	CCT motif
Peff-26_018_000008.1	eggnog	Cytidylyltransferase family
Peff-26_018_000009.1	eggnog	C-terminal, D2-small domain, of ClpB protein
Peff-26_018_000185.1	unannotated	Hypothetical protein of unknown function
Peff-26_018_000010.1	eggnog	CW-type Zinc Finger
Peff-26_018_000011.1	eggnog	Gamma-glutamyl cyclotransferase, AIG2-like
Peff-26_018_000184.1	eggnog	domain-containing protein
Peff-26_018_000183.1	blastp	Homology to Peronospora effusa predicted protein RMX67110.1
Peff-26_018_000012.1	eggnog	tRNA synthetases class I (W and Y)
Peff-26_018_000013.1	eggnog	Cytidylyltransferase family
Peff-26_018_000014.1	eggnog	Nse1 non-SMC component of SMC5-6 complex
Peff-26_018_000182.1	eggnog	Protein of unknown function (DUF498/DUF598)
Peff-26_018_000015.1	eggnog	MafB19-like deaminase
Peff-26_018_000181.1	eggnog	Methylates the 2'-O-ribose of nucleotides at positions 32 and 34 of the tRNA anticodon loop of substrate tRNAs
Peff-26_018_000016.1	blastp	Homology to Peronospora effusa predicted protein UIZ23125.1
Peff-26_018_000180.1	eggnog	PhoP regulatory network protein YrbL
Peff-26_018_000017.1	eggnog	Cytidylyltransferase family
Peff-26_018_000018.1	eggnog	Cytidylyltransferase family
Peff-26_018_000179.1	eggnog	DJ-1/PfpI family
Peff-26_018_000019.1	eggnog	DJ-1/PfpI family
Peff-26_018_000020.1	blastp	Homology to Peronospora effusa predicted protein RQM16621.1
Peff-26_018_000178.1	eggnog	WD domain, G-beta repeat
Peff-26_018_000021.1	eggnog	N-terminal domain of CBF1 interacting co-repressor CIR
Peff-26_018_000177.1	interproscan	PTHR33802 domain-containing protein
Peff-26_018_000176.1	interproscan	PTHR33802 domain-containing protein
Peff-26_018_000175.1	interproscan	PTHR33802 domain-containing protein
Peff-26_018_000174.1	blastp	Homology to Peronospora effusa predicted protein RMX70459.1
Peff-26_018_000022.1	eggnog	RING-like zinc finger
Peff-26_018_000023.1	eggnog	RING-like zinc finger
Peff-26_018_000173.1	eggnog	UTP--glucose-1-phosphate uridylyltransferase
Peff-26_018_000024.1	eggnog	Serine carboxypeptidase S28
Peff-26_018_000025.1	eggnog	Oligosaccharyltransferase subunit Ribophorin II
Peff-26_018_000026.1	eggnog	Rho guanyl-nucleotide exchange factor activity (FARP1)
Peff-26_018_000027.1	blastp	Homology to Peronospora effusa predicted protein CAI5702963.1
Peff-26_018_000028.1	eggnog	Pre-rRNA-processing protein TSR2
Peff-26_018_000172.1	eggnog	Ku C terminal domain like
Peff-26_018_000029.1	eggnog	domain-containing protein
Peff-26_018_000171.1	eggnog	domain-containing protein
Peff-26_018_000030.1	eggnog	Endonuclease/Exonuclease/phosphatase family
Peff-26_018_000170.1	blastp	Homology to Peronospora effusa predicted protein UIZ22869.1
Peff-26_018_000169.1	blastp	Homology to Peronospora effusa predicted protein RMX70465.1
Peff-26_018_000031.1	eggnog	DNA / pantothenate metabolism flavoprotein
Peff-26_018_000168.1	eggnog	BolA-like protein
Peff-26_018_000167.1	unannotated	Hypothetical protein of unknown function
Peff-26_018_000166.1	blastp	Homology to Peronospora effusa predicted protein RMX70463.1
Peff-26_018_000032.1	eggnog	Copine
Peff-26_018_000165.1	blastp	Homology to Peronospora effusa predicted protein RMX70429.1
Peff-26_018_000033.1	interproscan	PTHR36234 domain-containing protein
Peff-26_018_000034.1	eggnog	cellular response to glucose starvation
Peff-26_018_000035.1	eggnog	endonuclease activity
Peff-26_018_000164.1	eggnog	Chromosome segregation protein Spc25
Peff-26_018_000036.1	blastp	Homology to Peronospora effusa predicted protein RQM16628.1
Peff-26_018_000037.1	eggnog	domain-containing protein
Peff-26_018_000038.1	eggnog	Links covalently the heme group to the apoprotein of cytochrome c
Peff-26_018_000163.1	eggnog	Domain of unknown function (DUF1772)
Peff-26_018_000162.1	eggnog	Domain of unknown function (DUF1772)
Peff-26_018_000039.1	eggnog	Protein tyrosine kinase
Peff-26_018_000040.1	eggnog	Putative DNA-binding (bihelical) motif predicted to be involved in chromosomal organisation
Peff-26_018_000041.1	eggnog	domain-containing protein
Peff-26_018_000042.1	eggnog	DJ-1/PfpI family
Peff-26_018_000043.1	eggnog	ALIX V-shaped domain binding to HIV
Peff-26_018_000044.1	eggnog	domain-containing protein
Peff-26_018_000161.1	eggnog	domain-containing protein
Peff-26_018_000160.1	eggnog	domain-containing protein
Peff-26_018_000045.1	blastp	Homology to Peronospora effusa predicted protein RMX70450.1
Peff-26_018_000159.1	interproscan	PTHR31827 domain-containing protein
Peff-26_018_000046.1	eggnog	Phosphoglycerate kinase
Peff-26_018_000047.1	eggnog	domain-containing protein
Peff-26_018_000048.1	interproscan	PTHR32387 domain-containing protein
Peff-26_018_000158.1	eggnog	domain-containing protein
Peff-26_018_000049.1	eggnog	Flavinator of succinate dehydrogenase
Peff-26_018_000157.1	eggnog	ATP synthase (E/31 kDa) subunit
Peff-26_018_000050.1	blastp	Homology to Peronospora effusa predicted protein RMX70440.1
Peff-26_018_000051.1	eggnog	domain-containing protein
Peff-26_018_000052.1	eggnog	EMG1/NEP1 methyltransferase
Peff-26_018_000156.1	eggnog	N-terminal conserved domain of Nudc
Peff-26_018_000053.1	eggnog	Peroxin-3
Peff-26_018_000155.1	eggnog	Putative methyltransferase
Peff-26_018_000154.1	eggnog	Catalyzes the rate-limiting step of the oxidative pentose-phosphate pathway, which represents a route for the dissimilation of carbohydrates besides glycolysis
Peff-26_018_000153.1	interproscan	PTHR31827 domain-containing protein
Peff-26_018_000054.1	blastp	Homology to Peronospora effusa predicted protein RMX70431.1
Peff-26_018_000152.1	eggnog	ALIX V-shaped domain binding to HIV
Peff-26_018_000055.1	eggnog	C-terminal regulatory domain of Threonine dehydratase
Peff-26_018_000151.1	eggnog	RNA recognition motif
Peff-26_018_000056.1	eggnog	domain-containing protein
Peff-26_018_000150.1	eggnog	Pyrimidine 5'-nucleotidase (UMPH-1)
Peff-26_018_000149.1	eggnog	Metal dependent phosphohydrolases with conserved 'HD' motif
Peff-26_018_000057.1	eggnog	Exocyst complex component Sec5
Peff-26_018_000058.1	eggnog	Cytidylyltransferase-like
Peff-26_018_000059.1	eggnog	single-stranded DNA binding
Peff-26_018_000148.1	eggnog	structural constituent of cytoskeleton
Peff-26_018_000060.1	eggnog	Mitochondrial biogenesis AIM24
Peff-26_018_000061.1	eggnog	microtubule motor activity
Peff-26_018_000147.1	eggnog	AMMECR1
Peff-26_018_000146.1	interproscan	PTHR31827 domain-containing protein
Peff-26_018_000062.1	eggnog	Proteasome subunit A N-terminal signature Add an annotation
Peff-26_018_000063.1	eggnog	DNA topoisomerase type II (ATP-hydrolyzing) activity
Peff-26_018_000064.1	eggnog	DNA topoisomerase type II (ATP-hydrolyzing) activity
Peff-26_018_000145.1	eggnog	Presenilin
Peff-26_018_000144.1	eggnog	Allantoicase repeat
Peff-26_018_000065.1	eggnog	Choline/ethanolamine kinase
Peff-26_018_000143.1	eggnog	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family
Peff-26_018_000066.1	eggnog	Tetratricopeptide repeat
Peff-26_018_000142.1	eggnog	mRNA splicing, via spliceosome (WDR25)
Peff-26_018_000067.1	eggnog	Hypoxia induced protein conserved region
Peff-26_018_000141.1	eggnog	Belongs to the TRAFAC class dynamin-like GTPase superfamily
Peff-26_018_000068.1	eggnog	Domain of unknown function (DUF2431)
Peff-26_018_000140.1	eggnog	Calcium-activated BK potassium channel alpha subunit
Peff-26_018_000069.1	eggnog	Histone acetyl transferase HAT1 N-terminus
Peff-26_018_000070.1	eggnog	Protein tyrosine kinase
Peff-26_018_000139.1	eggnog	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily
Peff-26_018_000071.1	eggnog	domain-containing protein
Peff-26_018_000072.1	eggnog	domain-containing protein
Peff-26_018_000073.1	eggnog	domain-containing protein
Peff-26_018_000138.1	blastp	Homology to Peronospora effusa predicted protein CAI5703062.1
