id	source	Description
Pcub-SC1982_156_000001.1	interproscan	G3DSA:3.40.50.880 domain-containing protein
Pcub-SC1982_156_000010.1	eggnog	triglyceride mobilization
Pcub-SC1982_156_000009.1	eggnog	actin binding (EHBP1)
Pcub-SC1982_156_000008.1	eggnog	transcription coactivator activity (TRIP4)
Pcub-SC1982_156_000002.1	interproscan	G3DSA:3.40.50.1240 domain-containing protein
Pcub-SC1982_156_000003.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_156_000007.1	interproscan	PTHR45982 domain-containing protein
Pcub-SC1982_156_000004.1	eggnog	CRT-like, chloroquine-resistance transporter-like
Pcub-SC1982_156_000005.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_156_000006.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_157_000018.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_157_000017.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_157_000016.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_157_000001.1	eggnog	Rab subfamily of small GTPases
Pcub-SC1982_157_000002.1	interproscan	Family of unknown function (DUF6691) (PF20398)
Pcub-SC1982_157_000003.1	eggnog	nuclear import signal receptor activity (KPNA6)
Pcub-SC1982_157_000015.1	eggnog	vacuolar transport (CHMP3)
Pcub-SC1982_157_000014.1	eggnog	ubiquitin binding (UBXN7)
Pcub-SC1982_157_000004.1	eggnog	ATP binding
Pcub-SC1982_157_000005.1	eggnog	Acyl CoA binding protein
Pcub-SC1982_157_000006.1	eggnog	endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (RPS21)
Pcub-SC1982_157_000007.1	interproscan	SM00271 domain-containing protein
Pcub-SC1982_157_000013.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_157_000012.1	interproscan	PTHR43642 domain-containing protein
Pcub-SC1982_157_000011.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_157_000010.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_157_000009.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_157_000008.1	eggnog	Belongs to the AAA ATPase family
Pcub-SC1982_158_000018.1	eggnog	Glycosyl hydrolase family 92
Pcub-SC1982_158_000001.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_158_000017.1	interproscan	G3DSA:3.40.50.1820 domain-containing protein
Pcub-SC1982_158_000016.1	eggnog	holocytochrome-c synthase activity (HCCS)
Pcub-SC1982_158_000015.1	eggnog	Rab subfamily of small GTPases
Pcub-SC1982_158_000002.1	eggnog	pseudouridine synthase activity
Pcub-SC1982_158_000003.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_158_000004.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_158_000014.1	interproscan	PTHR14949 domain-containing protein
Pcub-SC1982_158_000013.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_158_000005.1	interproscan	PTHR14949 domain-containing protein
Pcub-SC1982_158_000012.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_158_000011.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_158_000010.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_158_000009.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_158_000008.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_158_000007.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_158_000006.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_159_000001.1	eggnog	long-chain-aldehyde dehydrogenase activity (ALDH3A2)
Pcub-SC1982_159_000017.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_159_000016.1	eggnog	ubiquitin activating enzyme activity
Pcub-SC1982_159_000002.1	eggnog	RNA polymerase II-associated protein 3 isoform X1
Pcub-SC1982_159_000003.1	eggnog	structural constituent of ribosome (RPL14)
Pcub-SC1982_159_000004.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_159_000015.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_159_000014.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_159_000013.1	eggnog	domain-containing protein
Pcub-SC1982_159_000005.1	eggnog	ATPase activity, coupled to transmembrane movement of substances
Pcub-SC1982_159_000006.1	eggnog	oxidosqualene cyclase activity (LSS)
Pcub-SC1982_159_000012.1	interproscan	G3DSA:1.10.150.50 domain-containing protein
Pcub-SC1982_159_000011.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_159_000007.1	eggnog	Rab subfamily of small GTPases
Pcub-SC1982_159_000008.1	eggnog	vesicle docking involved in exocytosis (VPS45)
Pcub-SC1982_159_000009.1	interproscan	G3DSA:1.10.167.10 domain-containing protein
Pcub-SC1982_159_000010.1	interproscan	PTHR45339 domain-containing protein
Pcub-SC1982_160_000001.1	interproscan	G3DSA:3.30.930.30 domain-containing protein
Pcub-SC1982_160_000031.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_160_000030.1	interproscan	PTHR37292 domain-containing protein
Pcub-SC1982_160_000029.1	interproscan	TerD_like (cd06974)
Pcub-SC1982_160_000002.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_160_000028.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_160_000003.1	blastp	Homology to Rhizobium sp. MHM7A predicted protein WP_138391634.1
Pcub-SC1982_160_000027.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_160_000004.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_160_000026.1	blastp	Homology to Pararhizobium sp. BT-229 predicted protein WP_264265058.1
Pcub-SC1982_160_000005.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_160_000006.1	blastp	Homology to Rhizobium leguminosarum predicted protein WSH77386.1
Pcub-SC1982_160_000025.1	blastp	Homology to Rhizobium sp. MHM7A predicted protein WP_138391538.1
Pcub-SC1982_160_000024.1	blastp	Homology to Rhizobium sp. MHM7A predicted protein WP_138392775.1
Pcub-SC1982_160_000007.1	blastp	Homology to predicted protein WP_250807441.1
Pcub-SC1982_160_000008.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_160_000023.1	blastp	Homology to Rhizobium sp. MHM7A predicted protein WP_138391589.1
Pcub-SC1982_160_000022.1	blastp	Homology to Rhizobium sp. MHM7A predicted protein WP_138392507.1
Pcub-SC1982_160_000009.1	blastp	Homology to Rhizobium sp. MHM7A predicted protein WP_138391666.1
Pcub-SC1982_160_000010.1	blastp	Homology to Rhizobium sp. MHM7A predicted protein WP_138391592.1
Pcub-SC1982_160_000011.1	blastp	Homology to Rhizobium sp. MHM7A predicted protein WP_138391593.1
Pcub-SC1982_160_000021.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_160_000012.1	blastp	Homology to Rhizobium sp. MHM7A predicted protein WP_138391478.1
Pcub-SC1982_160_000020.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_160_000019.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_160_000013.1	blastp	Homology to Rhizobiales bacterium 63-7 predicted protein MBN9033664.1
Pcub-SC1982_160_000018.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_160_000014.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_160_000015.1	blastp	Homology to Pararhizobium sp. BT-229 predicted protein WP_264264241.1
Pcub-SC1982_160_000016.1	blastp	Homology to Rhizobium sp. MHM7A predicted protein WP_138391520.1
Pcub-SC1982_160_000017.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_162_000001.1	eggnog	regulation of protein complex stability
Pcub-SC1982_162_000014.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_162_000002.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_162_000003.1	eggnog	Thioredoxin
Pcub-SC1982_162_000013.1	eggnog	FtsJ-like methyltransferase
Pcub-SC1982_162_000012.1	eggnog	Peptidase_C39 like family
Pcub-SC1982_162_000011.1	eggnog	spliceosomal tri-snRNP complex assembly (AAR2)
Pcub-SC1982_162_000004.1	eggnog	endoplasmic reticulum-plasma membrane tethering
Pcub-SC1982_162_000005.1	blastp	Homology to Naegleria lovaniensis predicted protein XP_044550641.1
Pcub-SC1982_162_000010.1	interproscan	G3DSA:3.40.50.300 domain-containing protein
Pcub-SC1982_162_000009.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_162_000008.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_162_000007.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_162_000006.1	eggnog	protein serine/threonine kinase activity (PRKDC)
Pcub-SC1982_163_000001.1	interproscan	PTHR43794 domain-containing protein
Pcub-SC1982_163_000025.1	eggnog	protein transport (EGD1)
Pcub-SC1982_163_000002.1	interproscan	ParB_N_Srx_like (cd16390)
Pcub-SC1982_163_000003.1	eggnog	cAMP biosynthetic process (RAC-A)
Pcub-SC1982_163_000004.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_163_000024.1	eggnog	cAMP biosynthetic process (RAC-A)
Pcub-SC1982_163_000005.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_163_000023.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_163_000022.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_163_000021.1	eggnog	L-threonylcarbamoyladenylate synthase
Pcub-SC1982_163_000006.1	blastp	Homology to predicted protein MBU0597739.1
Pcub-SC1982_163_000020.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_163_000007.1	eggnog	DNA-binding transcription factor activity
Pcub-SC1982_163_000019.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_163_000018.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_163_000017.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_163_000016.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_163_000008.1	interproscan	SSF48097 domain-containing protein
Pcub-SC1982_163_000015.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_163_000014.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_163_000009.1	eggnog	Actin, cytoplasmic (ACTG1)
Pcub-SC1982_163_000013.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_163_000012.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_163_000011.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_163_000010.1	interproscan	G3DSA:2.30.29.30 domain-containing protein
Pcub-SC1982_164_000001.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000002.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000003.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000004.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000005.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000006.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000007.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000008.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000009.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000010.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000011.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000012.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000013.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000014.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000015.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000016.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000017.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000018.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000019.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000020.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000021.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000022.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000023.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000024.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000025.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000026.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000027.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000028.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000029.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000030.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000031.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000032.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000033.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000034.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000035.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000036.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000037.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000038.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000039.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000040.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000041.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000042.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000043.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000044.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000045.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000046.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000047.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000048.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000049.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000050.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000051.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000052.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000053.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000054.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000055.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000056.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000057.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000058.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000059.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000060.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000061.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000062.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000063.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000064.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000065.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000066.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000067.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_164_000068.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_165_000001.1	eggnog	magnesium ion transmembrane transporter activity
Pcub-SC1982_165_000015.1	eggnog	mitochondrial RNA 3'-end processing (SUPV3L1)
Pcub-SC1982_165_000002.1	eggnog	small GTPase mediated signal transduction
Pcub-SC1982_165_000014.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_165_000003.1	eggnog	Belongs to the small GTPase superfamily
Pcub-SC1982_165_000013.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_165_000012.1	eggnog	rRNA processing (RRP1B)
Pcub-SC1982_165_000004.1	eggnog	GTP binding (ARL3)
Pcub-SC1982_165_000011.1	eggnog	Short calmodulin-binding motif containing conserved Ile and Gln residues
Pcub-SC1982_165_000005.1	interproscan	G3DSA:1.20.5.2950 domain-containing protein
Pcub-SC1982_165_000006.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_165_000010.1	eggnog	helicase activity (CHD6)
Pcub-SC1982_165_000009.1	eggnog	helicase activity (CHD6)
Pcub-SC1982_165_000008.1	unannotated	Hypothetical protein of unknown function
Pcub-SC1982_165_000007.1	eggnog	calcium ion binding
Pcub-SC1982_166_000001.1	blastp	Homology to Rhizobium sp. MHM7A predicted protein WP_138391974.1
Pcub-SC1982_166_000022.1	blastp	Homology to Rhizobium sp. MHM7A predicted protein WP_138391975.1
Pcub-SC1982_166_000021.1	blastp	Homology to Rhizobium sp. MHM7A predicted protein WP_138391976.1
Pcub-SC1982_166_000020.1	interproscan	PLPDE_III_ODC (cd00622)
Pcub-SC1982_166_000002.1	blastp	Homology to Rhizobium sp. MHM7A predicted protein WP_138391979.1
